raw_case_id,project_region,assay_panel,sample_matrix,collection_context,lab_window,collection_month,field_team,primary_issue,secondary_issue,difficulty_tier,interference_axis,split_hint,custody_note,action_manifest,score_trace_json
edna_raw_02575,coastal_marsh,salmonid_spawning,surface_water,storm_pulse,weekend_receipt,5,heron,custody_gap,none,easy,negation,train,Field team heron logged a surface water eDNA sample from the coastal marsh program for the salmonid spawning panel. the split sample was moved to a second cooler without a signed transfer line The note also says no action is needed for a separate temp excursion concern. Choose the ordered action manifest that best protects reporting quality.,CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 3.25, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 1.2, ""RERUN_PCR"": 0.33, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02576,alpine_lake,cyanobacteria_bloom,filter_membrane,thaw_window,weekend_receipt,7,sedge,temp_excursion,none,easy,plain,train,Field team sedge logged a filter membrane eDNA sample from the alpine lake program for the cyanobacteria bloom panel. cooler logger shows the sample warmed above the custody limit during transport The supervisor wants the next three QA actions before results are released.,QUARANTINE_COLD_CHAIN|HOLD_REPORT|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.1, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 3.45, ""RECOLLECT_SAMPLE"": 1.1, ""RERUN_PCR"": 0.25}"
edna_raw_02577,alpine_lake,invasive_carp,surface_water,thaw_window,weekend_receipt,4,sedge,blank_contamination,none,easy,cross_context,train,"Accession note for team sedge: invasive carp surveillance sample, surface water, received during the weekend receipt window. negative control was not clean for this plate Because the sample is tied to thaw window and weekend receipt, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.45, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 3.2}"
edna_raw_02578,farm_ditch,amphibian_pathogen,filter_membrane,post_rain,field_freezer_delay,4,sedge,custody_gap,none,easy,negation,train,Field team sedge logged a filter membrane eDNA sample from the farm ditch program for the amphibian pathogen panel. the bottle label and custody sheet disagree about the handoff time The note also says no action is needed for a separate replicate discordance concern. Choose the ordered action manifest that best protects reporting quality.,CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 3.25, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 1.0, ""RERUN_PCR"": 0.08}"
edna_raw_02579,farm_ditch,invasive_carp,biofilm_swab,storm_pulse,same_day,1,delta,blank_contamination,temp_excursion,medium,plain,train,"Field team delta logged a biofilm swab eDNA sample from the farm ditch program for the invasive carp panel. negative control was not clean for this plate ice pack was spent and the receipt temperature was outside the eDNA hold range The lab needs a ranked remediation plan, not just a pass/fail disposition.",REVIEW_BLANKS|REJECT_CONTAMINATION|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.15, ""ESCALATE_SUPERVISOR"": 1.698, ""HOLD_REPORT"": 1.956, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 0.812, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 3.2}"
edna_raw_02580,coastal_marsh,invasive_carp,biofilm_swab,baseflow,weekend_receipt,8,lichen,temp_excursion,inhibition,medium,distractor,train,"The coastal marsh chain packet describes a biofilm swab bottle collected under baseflow conditions for invasive carp. temperature strip was red on arrival after a long courier leg matrix spike recovered poorly and the qPCR curve is suppressed The site visit was otherwise routine for this project. The lab needs a ranked remediation plan, not just a pass/fail disposition.",QUARANTINE_COLD_CHAIN|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 2.108, ""DILUTE_EXTRACT"": 1.866, ""ESCALATE_SUPERVISOR"": 1.1, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 3.45, ""RECOLLECT_SAMPLE"": 0.9, ""RERUN_PCR"": 1.054, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02581,alpine_lake,cyanobacteria_bloom,surface_water,baseflow,overnight_hold,1,moraine,weather_dilution,none,easy,distractor,train,"The alpine lake chain packet describes a surface water bottle collected under baseflow conditions for cyanobacteria bloom. collection occurred during a fast storm pulse with turbid runoff The plate map was reprinted after a label smudge, but well positions are legible. The supervisor wants the next three QA actions before results are released.",RERUN_PCR|RECOLLECT_SAMPLE|ACCEPT_REPORT,"{""ACCEPT_REPORT"": 1.07, ""DILUTE_EXTRACT"": 0.45, ""RECOLLECT_SAMPLE"": 2.0, ""RERUN_PCR"": 2.25}"
edna_raw_02582,alpine_lake,invasive_carp,surface_water,thaw_window,field_freezer_delay,10,delta,inhibition,temp_excursion,hard,negation,train,"Field team delta logged a surface water eDNA sample from the alpine lake program for the invasive carp panel. dilution curve indicates PCR inhibition in the sample extract cooler logger shows the sample warmed above the custody limit during transport The note also says no action is needed for a separate custody gap concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLEANUP_INHIBITORS|DILUTE_EXTRACT|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.45, ""ESCALATE_SUPERVISOR"": 1.098, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 0.812, ""RERUN_PCR"": 1.8}"
edna_raw_02583,alpine_lake,salmonid_spawning,filter_membrane,post_rain,weekend_receipt,11,lichen,panel_mismatch,none,easy,cross_context,train,"Accession note for team lichen: salmonid spawning surveillance sample, filter membrane, received during the weekend receipt window. sample was queued for the wrong taxon panel Because the sample is tied to post rain and weekend receipt, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 2.0, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 0.5, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.08}"
edna_raw_02584,farm_ditch,amphibian_pathogen,sediment_slurry,storm_pulse,overnight_hold,8,willow,weather_dilution,none,medium,plain,train,"Field team willow logged a sediment slurry eDNA sample from the farm ditch program for the amphibian pathogen panel. collection occurred during a fast storm pulse with turbid runoff The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|RECOLLECT_SAMPLE|ACCEPT_REPORT,"{""ACCEPT_REPORT"": 0.95, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.7, ""RECOLLECT_SAMPLE"": 2.45, ""RERUN_PCR"": 2.58}"
edna_raw_02585,farm_ditch,salmonid_spawning,filter_membrane,algal_bloom_watch,split_batch,9,sedge,blank_contamination,none,medium,plain,train,Field team sedge logged a filter membrane eDNA sample from the farm ditch program for the salmonid spawning panel. field blank amplified with the same target as the sample Choose the ordered action manifest that best protects reporting quality.,REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.2, ""RECOLLECT_SAMPLE"": 0.25, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 3.2}"
edna_raw_02586,peat_wetland,cyanobacteria_bloom,biofilm_swab,thaw_window,overnight_hold,2,lichen,temp_excursion,none,medium,distractor,train,"The peat wetland chain packet describes a biofilm swab bottle collected under thaw window conditions for cyanobacteria bloom. temperature strip was red on arrival after a long courier leg A spare filter was photographed but not processed. The lab needs a ranked remediation plan, not just a pass/fail disposition.",QUARANTINE_COLD_CHAIN|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 1.1, ""HOLD_REPORT"": 1.3, ""QUARANTINE_COLD_CHAIN"": 3.2, ""RECOLLECT_SAMPLE"": 1.1, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02587,farm_ditch,amphibian_pathogen,filter_membrane,post_rain,overnight_hold,7,moraine,panel_mismatch,none,medium,cross_context,train,"The farm ditch chain packet describes a filter membrane bottle collected under post rain conditions for amphibian pathogen. primer panel selected at accession conflicts with the field objective Because the sample is tied to post rain and overnight hold, the lab treats small quality signals conservatively. The lab needs a ranked remediation plan, not just a pass/fail disposition.",REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.85, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.08}"
edna_raw_02588,farm_ditch,amphibian_pathogen,biofilm_swab,baseflow,overnight_hold,12,delta,replicate_discordance,preservation_failure,hard,cross_context,train,"Field team delta logged a biofilm swab eDNA sample from the farm ditch program for the amphibian pathogen panel. replicate wells disagree even though the positive control worked sample bottle arrived with a loose cap and visible preservative loss Because the sample is tied to baseflow and overnight hold, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",RERUN_PCR|RECOLLECT_SAMPLE|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.714, ""ESCALATE_SUPERVISOR"": 1.2, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 0.612, ""RECOLLECT_SAMPLE"": 2.358, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.08}"
edna_raw_02589,urban_stream,invasive_carp,filter_membrane,post_rain,weekend_receipt,12,sedge,inhibition,weather_dilution,hard,cross_context,train,"Accession note for team sedge: invasive carp surveillance sample, filter membrane, received during the weekend receipt window. dilution curve indicates PCR inhibition in the sample extract collection occurred during a fast storm pulse with turbid runoff Because the sample is tied to post rain and weekend receipt, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",CLEANUP_INHIBITORS|RERUN_PCR|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 3.45, ""DILUTE_EXTRACT"": 3.006, ""ESCALATE_SUPERVISOR"": 0.35, ""HOLD_REPORT"": 0.25, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 1.36, ""RERUN_PCR"": 3.08}"
edna_raw_02590,coastal_marsh,cyanobacteria_bloom,sediment_slurry,storm_pulse,overnight_hold,3,lichen,preservation_failure,replicate_discordance,medium,negation,train,Field team lichen logged a sediment slurry eDNA sample from the coastal marsh program for the cyanobacteria bloom panel. sample bottle arrived with a loose cap and visible preservative loss amplification is present in alternating replicates with no stable consensus The note also says no action is needed for a separate preservation failure concern. Choose the ordered action manifest that best protects reporting quality.,RECOLLECT_SAMPLE|RERUN_PCR|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.05, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.578, ""HOLD_REPORT"": 1.47, ""QUARANTINE_COLD_CHAIN"": 0.9, ""RECOLLECT_SAMPLE"": 3.3, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 2.29, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02591,farm_ditch,amphibian_pathogen,surface_water,storm_pulse,same_day,7,heron,blank_contamination,none,easy,plain,train,Field team heron logged a surface water eDNA sample from the farm ditch program for the amphibian pathogen panel. extraction blank has a late but repeatable target signal Choose the ordered action manifest that best protects reporting quality.,REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.2, ""RECOLLECT_SAMPLE"": 0.45, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.33, ""REVIEW_BLANKS"": 3.2}"
edna_raw_02592,coastal_marsh,salmonid_spawning,surface_water,baseflow,overnight_hold,2,sedge,panel_mismatch,none,easy,negation,train,The coastal marsh chain packet describes a surface water bottle collected under baseflow conditions for salmonid spawning. sample was queued for the wrong taxon panel The note also says no action is needed for a separate panel mismatch concern. The supervisor wants the next three QA actions before results are released.,REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 1.85, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02593,peat_wetland,invasive_carp,surface_water,post_rain,overnight_hold,10,moraine,replicate_discordance,none,easy,cross_context,train,"The peat wetland chain packet describes a surface water bottle collected under post rain conditions for invasive carp. replicate wells disagree even though the positive control worked Because the sample is tied to post rain and overnight hold, the lab treats small quality signals conservatively. The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.25, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.0, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02594,peat_wetland,invasive_carp,surface_water,baseflow,overnight_hold,5,sedge,weather_dilution,temp_excursion,medium,cross_context,train,"Field team sedge logged a surface water eDNA sample from the peat wetland program for the invasive carp panel. field team sampled immediately after heavy rain diluted the reach temperature strip was red on arrival after a long courier leg Because the sample is tied to baseflow and overnight hold, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",RECOLLECT_SAMPLE|RERUN_PCR|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.95, ""DILUTE_EXTRACT"": 0.65, ""ESCALATE_SUPERVISOR"": 0.748, ""HOLD_REPORT"": 0.756, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 2.612, ""RERUN_PCR"": 2.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02595,farm_ditch,salmonid_spawning,surface_water,baseflow,same_day,2,heron,custody_gap,temp_excursion,medium,plain,train,"Field team heron logged a surface water eDNA sample from the farm ditch program for the salmonid spawning panel. the split sample was moved to a second cooler without a signed transfer line temperature strip was red on arrival after a long courier leg The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|QUARANTINE_COLD_CHAIN|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""ESCALATE_SUPERVISOR"": 1.698, ""HOLD_REPORT"": 2.056, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 1.612, ""RERUN_PCR"": 0.08}"
edna_raw_02596,urban_stream,salmonid_spawning,filter_membrane,baseflow,weekend_receipt,4,lichen,replicate_discordance,none,easy,plain,train,The urban stream chain packet describes a filter membrane bottle collected under baseflow conditions for salmonid spawning. only one of three qPCR replicates crossed threshold The supervisor wants the next three QA actions before results are released.,RERUN_PCR|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.5, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.08}"
edna_raw_02597,peat_wetland,cyanobacteria_bloom,sediment_slurry,thaw_window,weekend_receipt,11,willow,replicate_discordance,none,easy,distractor,train,"Accession note for team willow: cyanobacteria bloom surveillance sample, sediment slurry, received during the weekend receipt window. only one of three qPCR replicates crossed threshold A spare filter was photographed but not processed. The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.5, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_02598,alpine_lake,invasive_carp,sediment_slurry,algal_bloom_watch,split_batch,2,moraine,replicate_discordance,panel_mismatch,medium,plain,train,Field team moraine logged a sediment slurry eDNA sample from the alpine lake program for the invasive carp panel. replicate wells disagree even though the positive control worked sample was queued for the wrong taxon panel Choose the ordered action manifest that best protects reporting quality.,REPEAT_TAXON_PANEL|RERUN_PCR|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.258, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.496, ""HOLD_REPORT"": 0.42, ""REPEAT_TAXON_PANEL"": 3.29, ""RERUN_PCR"": 3.0}"
